date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-02-20 22:00:00+00:00,1174.22,681.49023,614.4662,748.5143
2026-02-20 23:00:00+00:00,1191.04,763.1908,696.16675,830.2148
2026-02-21 00:00:00+00:00,1310.89,958.0687,891.04474,1025.0928
2026-02-21 01:00:00+00:00,1281.65,1070.3044,1003.28033,1137.3285
2026-02-21 02:00:00+00:00,1252.41,1109.0265,1042.0024,1176.0504
2026-02-21 03:00:00+00:00,1253.9,1133.2273,1066.2032,1200.2513
2026-02-21 04:00:00+00:00,1251.3201,1144.265,1077.241,1211.2891
2026-02-21 05:00:00+00:00,1248.74,1161.48,1094.4559,1228.5039
2026-02-21 06:00:00+00:00,1295.72,1207.1647,1140.1406,1274.1887
2026-02-21 07:00:00+00:00,1384.14,1223.8276,1156.8036,1290.8516
2026-02-21 08:00:00+00:00,1346.4202,1198.491,1131.467,1265.515
2026-02-21 09:00:00+00:00,1281.76,1126.1868,1059.1627,1193.2108
2026-02-21 10:00:00+00:00,1225.48,1059.0396,992.01544,1126.0635
2026-02-21 11:00:00+00:00,1033.93,921.2717,854.2477,988.2957
2026-02-21 12:00:00+00:00,816.65,722.3722,655.34814,789.39624
2026-02-21 13:00:00+00:00,721.9,646.7641,579.74005,713.7881
2026-02-21 14:00:00+00:00,777.51,592.7069,525.68286,659.73096
2026-02-21 15:00:00+00:00,806.28,632.977,565.953,700.00104
2026-02-21 16:00:00+00:00,1054.14,755.59656,688.5726,822.6206
2026-02-21 17:00:00+00:00,1187.71,865.4958,798.4718,932.51984
2026-02-21 18:00:00+00:00,1248.26,962.0126,894.9885,1029.0366
2026-02-21 19:00:00+00:00,1263.161,1063.154,996.13,1130.1781
2026-02-21 20:00:00+00:00,1278.062,1104.3026,1037.2786,1171.3267
2026-02-21 21:00:00+00:00,1292.963,1124.4996,1057.4756,1191.5237
2026-02-21 22:00:00+00:00,1307.864,1126.4537,1059.4298,1193.4778
2026-02-21 23:00:00+00:00,1322.765,1125.328,1058.304,1192.352
2026-02-22 00:00:00+00:00,1337.666,1315.8068,1248.7827,1382.8308
2026-02-22 01:00:00+00:00,1352.567,1307.9728,1240.9487,1374.9968
2026-02-22 02:00:00+00:00,1367.468,1331.0249,1264.001,1398.0491
2026-02-22 03:00:00+00:00,1382.369,1351.4142,1284.3901,1418.4382
2026-02-22 04:00:00+00:00,1397.27,1369.3756,1302.3516,1436.3997
2026-02-22 05:00:00+00:00,1387.93,1382.3594,1315.3353,1449.3834
2026-02-22 06:00:00+00:00,1378.5901,1367.003,1299.979,1434.0271
2026-02-22 07:00:00+00:00,1369.25,1352.0222,1284.9982,1419.0463
2026-02-22 08:00:00+00:00,1359.91,1328.8398,1261.8158,1395.8639
2026-02-22 09:00:00+00:00,1305.55,1272.9718,1205.9479,1339.9958
2026-02-22 10:00:00+00:00,1263.83,1235.9181,1168.894,1302.9421
2026-02-22 11:00:00+00:00,1271.7,1222.0404,1155.0165,1289.0645
2026-02-22 12:00:00+00:00,1339.94,1238.8219,1171.7979,1305.8458
2026-02-22 13:00:00+00:00,1333.35,1250.7781,1183.754,1317.802
2026-02-22 14:00:00+00:00,1351.52,1258.7351,1191.711,1325.759
